id,insult
1,0.25856915366642585
2,0.9367605384102776
3,0.0020789812991899186
4,0.012588219281672652
5,0.9247783891680558
6,0.7054393299003006
7,0.866735418410529
8,0.2939930655750307
9,0.521114304219156
10,0.03430433635347836
11,0.008547864857343428
12,0.9568042723478128
13,0.02879432867044385
14,0.13931718953991143
15,0.9995629438915012
16,0.6265283948841442
17,0.17577918170432774
18,0.8900293884246583
19,0.9412350730413717
20,0.8225279700148707
21,0.38002848938989225
22,0.7652494340656246
23,0.4511678215699994
24,0.0005904075498759934
25,0.17764784102573597
26,0.9059489001239567
27,0.14789505848873163
28,0.10589584109687045
29,0.3812499335619069
30,0.1649471933178188
31,0.45578181362304
32,0.16365426499861663
33,0.5951068385441312
34,0.22315348968323057
35,0.7502126083343003
36,4.2721495502511466e-08
37,0.6669008431108365
38,0.9760202856657121
39,0.2725294582812204
40,0.758685874004189
41,0.9938737776690671
42,3.868872463219788e-15
43,0.08259969381360717
44,0.048069254818181445
45,0.17146476950265613
46,0.006776990098930099
47,0.03340348594030072
48,0.3540304136447253
49,0.025813150451837966
50,1.91432051498134e-06
51,0.4745221172977102
52,0.2904714958130581
53,0.01623552759129707
54,0.7727955494328222
55,1.6147676162612166e-07
56,0.8196029232843304
57,0.8318188987146047
58,0.31014432163313327
59,0.24476799159128815
60,0.25195367518137424
61,0.251779191386631
62,0.007788656634471661
63,0.1121356975496983
64,0.4277900738298449
65,0.7426096407479802
66,0.9809535500531746
67,0.13130505978782642
68,0.1896910199393718
69,0.7318618781907483
70,0.9999982031608794
71,0.0001615137702388391
72,0.005279196797667039
73,0.001673342538972645
74,0.8751090600165313
75,0.9998752201874525
76,0.9057826358517915
77,0.7387950328748382
78,0.624996286944327
79,0.5592896691546887
80,0.07329618949560893
81,0.97406347898824
82,0.13654031316025145
83,0.02908477496504652
84,0.20476395975405454
85,0.034640662242511035
86,0.1928434486485079
87,0.09040202872887936
88,0.4101886831507988
89,0.13910502333272176
90,0.438829087410933
91,0.3985814413346274
92,0.5820667820337867
93,0.9077401409814714
94,0.8319482382181074
95,0.2060404752959027
96,9.514791917073933e-05
97,0.9828877321142698
98,0.4617025419058734
99,0.054866533068425795
100,0.2514536098808395
101,0.005001670990972918
102,0.5692852810291507
103,0.0012104034281863003
104,0.02011502172311984
105,0.005607746091476874
106,0.8478464957168539
107,0.7286882426124035
108,0.8194658183437344
109,0.9944384771902272
110,0.03462580449936899
111,0.15564524709077182
112,0.9533799425827484
113,0.698528298818654
114,0.00740522948314218
115,0.4129469552005397
116,0.9797096368844349
117,0.024939317354736073
118,0.37107329659083355
119,0.9505333528151516
120,0.04956155101862695
121,0.6738758990860193
122,0.0013301887405023007
123,0.10498913342413103
124,0.5995403409024227
125,0.1296514815589107
126,0.13687689223463645
127,0.6802959231990586
128,0.6955061861502925
129,0.28362447040062333
130,0.8154328312998492
131,0.025744646778440013
132,0.20284898845905197
133,0.3739252828564804
134,0.21592971156619112
135,0.007247889581339215
136,0.10144805791204256
137,0.33095495534940705
138,0.8186026312590244
139,0.07847404129076033
140,0.025355499313969233
141,0.215863785549021
142,0.9593989872384783
143,0.2867121381742719
144,0.3694791651538179
145,0.9297771347521361
146,0.028596917964311505
147,0.1876092658427922
148,0.9267555021283496
149,0.5758649216979439
150,0.6830095370885272
151,0.13688591307357176
152,0.4935642211884609
153,0.07207708525185856
154,0.5116872616515715
155,0.4117062690942787
156,0.0006268703775553465
157,0.998456653803522
158,0.47362293732687977
159,0.2508749058339886
160,0.9432930496317746
161,0.1492741547920373
162,0.18320347503365011
163,0.7068938676082344
164,0.5386782432936948
165,0.9330802442798958
166,0.9448457739166246
167,5.603558543537194e-05
168,0.9991642704111698
169,0.9596779904892858
170,0.0050709011353812835
171,0.8071859436322442
172,0.13185980812585646
173,0.2629118408398479
174,0.7161075346142767
175,0.6122444752257157
176,0.9962480076230545
177,0.5308926466675356
178,0.672235006014677
179,0.9175134923914716
180,0.8953882572651224
181,0.06828645782973655
182,0.004335437904110782
183,0.06796593313646324
184,0.024239741681179455
185,0.3592936516904464
186,0.6285556784927094
187,0.11296548534719852
188,0.1784560714397845
189,0.9737408563894497
190,0.6535792985465998
191,0.24533736138813772
192,0.9480014627800643
193,0.2615930684574859
194,7.304516841463564e-11
195,0.4216868051030951
196,0.6168443550502262
197,0.15860788252176836
198,2.5119751284346933e-06
199,0.047609229175323044
200,0.7961967784099003
201,0.6501096018312155
202,0.7400324081265991
203,0.033865627719584866
204,0.028537714070828404
205,0.9831574774526333
206,0.23943607884294058
207,0.011436738617761158
208,0.9797221112715337
209,0.006650840865448377
210,0.018200823536785586
211,0.09885610032970571
212,0.028110715907168026
213,0.8319151133714279
214,0.18517328678446485
215,0.9833025648787608
216,0.4235961500894614
217,0.807695712462782
218,0.8044265508311874
219,0.3384904849976106
220,0.33447630350200247
221,0.16648722476155356
222,0.9873917323860614
223,0.7915149798516045
224,0.45346532338169143
225,0.9800455698679211
226,0.15708985688048366
227,1.0825419473848108e-08
228,0.2404547226761335
229,0.8645927444312447
230,0.002935696215517193
231,0.5533777782707315
232,0.16940267257540156
233,0.6325044410437822
234,0.048258797843445944
235,0.9494824765311417
236,0.0649602323617224
237,0.9327844669775083
238,0.9614678173319716
239,1.3203519327236702e-05
240,0.9474127362243062
241,0.00017739911046043817
242,0.3952211375495829
243,0.7792964691955377
244,0.9897900540725482
245,0.8011887019246243
246,0.05767542816958161
247,0.6041485121327039
248,0.47698777738676806
249,0.752005879055667
250,0.2523830527524984
251,0.8397227718879252
252,0.998538585711193
253,0.13688803235886776
254,0.06344733433731173
255,2.9311863581716355e-05
256,0.34729076350824284
257,0.13427952560742268
258,0.19690451502270467
259,0.7577631156726257
260,0.5141651136446976
261,0.3064027148385517
262,0.00016057056617722526
263,0.0949953136873897
264,3.9691842159186295e-08
265,2.582390847454062e-09
266,0.005937797577390022
267,0.9342719367866291
268,0.8913681429368749
269,0.475978541972947
270,0.9841285252768328
271,0.30415128784405754
272,0.08602135932977875
273,0.5159489571852937
274,0.3837678442332535
275,0.0022239728714453537
276,0.3389485740299225
277,0.17222586791868866
278,0.3248442471177041
279,0.7921884251616966
280,0.9997216051386628
281,3.1957142051324485e-05
282,0.9964682764036628
283,0.6445168065591019
284,2.532206646559983e-06
285,0.10691957994094935
286,0.6216794487084943
287,0.7971090130050457
288,0.29191646797290466
289,0.6584918876042539
290,0.5821850242261034
291,0.3140051181756641
292,0.24198029492276146
293,0.645964453352127
294,0.25265572122054686
295,0.11068360938690418
296,0.967009928815372
297,0.43681117740785413
298,0.0038692481091849914
299,0.3470669339689241
300,0.794249877341604
301,0.37819276321397977
302,0.010902980511594851
303,0.24368007830166033
304,1.897567823510681e-05
305,0.5123859891215042
306,0.7871648481892932
307,0.8786550400997901
308,0.18020238393899463
309,0.961864060603806
310,0.46915058848653624
311,0.003803494302209403
312,0.2813324831000422
313,0.15875722696067973
314,0.0006064308036684435
315,0.6585907663657693
316,0.8549280803489432
317,0.9987148091949458
318,0.0007084923389116278
319,0.1293425303215302
320,0.9213144998018277
321,0.8257489926057295
322,3.699597629010998e-05
323,0.4487416199338166
324,0.6128278787615647
325,0.6748025186242447
326,0.6817476288016723
327,0.06068447729555987
328,0.826187012851996
329,0.9956065434654949
330,0.9672832678458935
331,0.0031292821752934067
332,0.05236733334939427
333,0.8088490511277995
334,0.015154163270308529
335,0.5956791339669507
336,0.7115541064782848
337,0.9798681946427088
338,0.5878274927400416
339,0.5843194029881728
340,9.074350116940814e-08
341,0.37070180021650967
342,0.01817127204900286
343,0.6879675732078574
344,0.5107623612440655
345,0.5367806898894585
346,0.7242961859431789
